sample_index,time_s,packet_index,packet_sequence,sequence_gap_before,packet_tick_ms,packet_flags,stm32_dropped_packets,ch1_raw,ch2_raw,ch3_raw,ch4_raw,ch5_raw,ch6_raw
3536,35.360000000,13,61,0,156161,half,0,8,7,2,0,2543,6
3537,35.370000000,13,61,0,156161,half,0,0,0,0,8,2291,4
3538,35.380000000,13,61,0,156161,half,0,0,0,0,2,2574,0
3539,35.390000000,13,61,0,156161,half,0,16,0,2,2,2289,2
3540,35.400000000,13,61,0,156161,half,0,7,0,0,0,2588,14
3541,35.410000000,13,61,0,156161,half,0,4,12,0,1,2284,9
3542,35.420000000,13,61,0,156161,half,0,0,0,2,4,2609,15
3543,35.430000000,13,61,0,156161,half,0,0,0,4,0,2260,0
3544,35.440000000,13,61,0,156161,half,0,3,2,2,1,2664,4
3545,35.450000000,13,61,0,156161,half,0,0,1,4,2,2229,0
3546,35.460000000,13,61,0,156161,half,0,0,4,0,6,2661,3
3547,35.470000000,13,61,0,156161,half,0,0,0,0,0,2224,0
3548,35.480000000,13,61,0,156161,half,0,5,0,7,8,2634,5
3549,35.490000000,13,61,0,156161,half,0,1,0,3,7,2249,6
3550,35.500000000,13,61,0,156161,half,0,0,2,0,4,2627,0
3551,35.510000000,13,61,0,156161,half,0,6,0,1,1,2229,10
3552,35.520000000,13,61,0,156161,half,0,0,0,2,6,2651,8
3553,35.530000000,13,61,0,156161,half,0,0,0,4,8,2195,0
3554,35.540000000,13,61,0,156161,half,0,6,0,3,8,2615,7
3555,35.550000000,13,61,0,156161,half,0,3,3,0,0,2182,3
3556,35.560000000,13,61,0,156161,half,0,3,10,5,2,2702,3
3557,35.570000000,13,61,0,156161,half,0,0,0,2,2,2149,6
3558,35.580000000,13,61,0,156161,half,0,2,0,4,0,2681,2
3559,35.590000000,13,61,0,156161,half,0,8,0,1,4,2176,13
3560,35.600000000,13,61,0,156161,half,0,6,2,1,1,2647,11
3561,35.610000000,13,61,0,156161,half,0,0,14,1,0,2189,8
3562,35.620000000,13,61,0,156161,half,0,4,1,1,8,2647,18
3563,35.630000000,13,61,0,156161,half,0,0,0,0,0,2194,2
3564,35.640000000,13,61,0,156161,half,0,19,0,1,8,2632,4
3565,35.650000000,13,61,0,156161,half,0,3,10,0,4,2243,6
3566,35.660000000,13,61,0,156161,half,0,0,6,0,0,2575,5
3567,35.670000000,13,61,0,156161,half,0,0,1,0,3,2263,0
3568,35.680000000,13,61,0,156161,half,0,2,0,3,5,2612,2
3569,35.690000000,13,61,0,156161,half,0,1,0,0,3,2279,0
3570,35.700000000,13,61,0,156161,half,0,1,12,0,5,2600,8
3571,35.710000000,13,61,0,156161,half,0,2,6,0,1,2286,8
3572,35.720000000,13,61,0,156161,half,0,0,2,6,1,2580,3
3573,35.730000000,13,61,0,156161,half,0,0,0,2,0,2271,17
3574,35.740000000,13,61,0,156161,half,0,0,0,1,5,2579,14
3575,35.750000000,13,61,0,156161,half,0,4,0,3,6,2329,12
3576,35.760000000,13,61,0,156161,half,0,5,3,0,4,2539,5
3577,35.770000000,13,61,0,156161,half,0,7,0,0,5,2343,1
3578,35.780000000,13,61,0,156161,half,0,1,2,2,9,2532,1
3579,35.790000000,13,61,0,156161,half,0,10,0,3,3,2311,4
3580,35.800000000,13,61,0,156161,half,0,10,0,3,2,2556,16
3581,35.810000000,13,61,0,156161,half,0,0,2,1,3,2286,0
3582,35.820000000,13,61,0,156161,half,0,3,0,1,4,2570,9
3583,35.830000000,13,61,0,156161,half,0,0,1,0,6,2195,0
3584,35.840000000,14,62,0,158721,full,0,1,0,0,10,2619,8
3585,35.850000000,14,62,0,158721,full,0,0,0,1,8,2203,1
3586,35.860000000,14,62,0,158721,full,0,8,0,0,5,2648,5
3587,35.870000000,14,62,0,158721,full,0,0,0,1,2,2193,14
3588,35.880000000,14,62,0,158721,full,0,0,1,2,3,2613,0
3589,35.890000000,14,62,0,158721,full,0,0,0,2,0,2225,13
3590,35.900000000,14,62,0,158721,full,0,8,5,2,0,2586,8
3591,35.910000000,14,62,0,158721,full,0,2,7,0,0,2271,5
3592,35.920000000,14,62,0,158721,full,0,1,2,0,6,2524,14
3593,35.930000000,14,62,0,158721,full,0,1,4,4,0,2321,0
3594,35.940000000,14,62,0,158721,full,0,0,2,0,1,2484,0
3595,35.950000000,14,62,0,158721,full,0,0,1,4,4,2360,2
3596,35.960000000,14,62,0,158721,full,0,0,2,7,0,2487,4
3597,35.970000000,14,62,0,158721,full,0,0,1,0,8,2377,0
3598,35.980000000,14,62,0,158721,full,0,0,0,1,9,2487,4
3599,35.990000000,14,62,0,158721,full,0,12,0,1,0,2410,16
3600,36.000000000,14,62,0,158721,full,0,6,0,3,7,2479,10
3601,36.010000000,14,62,0,158721,full,0,8,14,3,0,2385,6
3602,36.020000000,14,62,0,158721,full,0,1,1,0,8,2482,8
3603,36.030000000,14,62,0,158721,full,0,0,1,3,14,2397,0
3604,36.040000000,14,62,0,158721,full,0,0,0,3,16,2499,2
3605,36.050000000,14,62,0,158721,full,0,0,9,0,4,2388,4
3606,36.060000000,14,62,0,158721,full,0,2,4,5,0,2480,5
3607,36.070000000,14,62,0,158721,full,0,0,0,0,0,2391,13
3608,36.080000000,14,62,0,158721,full,0,0,0,0,6,2459,2
3609,36.090000000,14,62,0,158721,full,0,0,0,0,4,2405,0
3610,36.100000000,14,62,0,158721,full,0,3,16,0,0,2436,6
3611,36.110000000,14,62,0,158721,full,0,8,6,0,0,2407,8
3612,36.120000000,14,62,0,158721,full,0,6,0,0,7,2471,4
3613,36.130000000,14,62,0,158721,full,0,0,0,0,12,2427,2
3614,36.140000000,14,62,0,158721,full,0,11,0,0,3,2437,4
3615,36.150000000,14,62,0,158721,full,0,6,4,0,0,2416,6
3616,36.160000000,14,62,0,158721,full,0,5,0,3,8,2452,10
3617,36.170000000,14,62,0,158721,full,0,2,1,1,10,2434,0
3618,36.180000000,14,62,0,158721,full,0,0,0,2,8,2451,2
3619,36.190000000,14,62,0,158721,full,0,1,1,0,11,2432,8
3620,36.200000000,14,62,0,158721,full,0,0,1,0,3,2458,2
3621,36.210000000,14,62,0,158721,full,0,6,14,0,0,2388,8
3622,36.220000000,14,62,0,158721,full,0,2,0,17,6,2466,3
3623,36.230000000,14,62,0,158721,full,0,1,1,0,4,2379,5
3624,36.240000000,14,62,0,158721,full,0,1,0,0,6,2474,10
3625,36.250000000,14,62,0,158721,full,0,0,1,4,0,2383,13
3626,36.260000000,14,62,0,158721,full,0,6,5,0,0,2451,6
3627,36.270000000,14,62,0,158721,full,0,2,0,0,10,2543,15
3628,36.280000000,14,62,0,158721,full,0,0,1,4,10,2488,0
3629,36.290000000,14,62,0,158721,full,0,0,0,1,11,2491,7
3630,36.300000000,14,62,0,158721,full,0,8,0,0,3,2340,4
3631,36.310000000,14,62,0,158721,full,0,22,3,6,0,2621,3
3632,36.320000000,14,62,0,158721,full,0,0,1,2,6,2215,3
3633,36.330000000,14,62,0,158721,full,0,0,1,0,0,2731,0
3634,36.340000000,14,62,0,158721,full,0,2,0,0,0,2315,2
3635,36.350000000,14,62,0,158721,full,0,7,16,3,0,2629,3
3636,36.360000000,14,62,0,158721,full,0,2,5,0,0,2257,5
3637,36.370000000,14,62,0,158721,full,0,15,0,0,3,2619,17
3638,36.380000000,14,62,0,158721,full,0,0,0,2,0,2223,0
3639,36.390000000,14,62,0,158721,full,0,10,0,3,7,2597,4
3640,36.400000000,14,62,0,158721,full,0,2,11,1,0,2280,4
3641,36.410000000,14,62,0,158721,full,0,0,0,3,6,2613,6
3642,36.420000000,14,62,0,158721,full,0,0,0,0,0,2234,1
3643,36.430000000,14,62,0,158721,full,0,0,0,4,1,2609,1
3644,36.440000000,14,62,0,158721,full,0,0,4,4,3,2310,0
3645,36.450000000,14,62,0,158721,full,0,0,3,4,2,2548,0
3646,36.460000000,14,62,0,158721,full,0,0,3,0,0,2275,4
3647,36.470000000,14,62,0,158721,full,0,2,0,2,0,2547,1
3648,36.480000000,14,62,0,158721,full,0,0,0,0,12,2280,6
3649,36.490000000,14,62,0,158721,full,0,0,0,1,8,2623,8
3650,36.500000000,14,62,0,158721,full,0,0,1,0,7,2283,9
3651,36.510000000,14,62,0,158721,full,0,4,4,4,0,2608,8
3652,36.520000000,14,62,0,158721,full,0,0,0,0,4,2307,1
3653,36.530000000,14,62,0,158721,full,0,2,0,4,11,2644,0
3654,36.540000000,14,62,0,158721,full,0,8,0,2,13,2215,4
3655,36.550000000,14,62,0,158721,full,0,7,5,0,0,2611,6
3656,36.560000000,14,62,0,158721,full,0,0,2,3,8,2295,0
3657,36.570000000,14,62,0,158721,full,0,3,0,0,10,2630,0
3658,36.580000000,14,62,0,158721,full,0,2,0,1,5,2277,2
3659,36.590000000,14,62,0,158721,full,0,0,0,3,6,2641,12
3660,36.600000000,14,62,0,158721,full,0,0,10,0,3,2292,9
3661,36.610000000,14,62,0,158721,full,0,9,0,4,8,2645,4
3662,36.620000000,14,62,0,158721,full,0,5,0,0,0,2321,9
3663,36.630000000,14,62,0,158721,full,0,2,0,6,1,2685,0
3664,36.640000000,14,62,0,158721,full,0,1,0,0,4,2246,2
3665,36.650000000,14,62,0,158721,full,0,6,17,2,5,2694,12
3666,36.660000000,14,62,0,158721,full,0,1,2,0,0,2172,8
3667,36.670000000,14,62,0,158721,full,0,2,0,3,9,2741,15
3668,36.680000000,14,62,0,158721,full,0,0,0,0,9,2221,0
3669,36.690000000,14,62,0,158721,full,0,2,8,0,6,2766,3
3670,36.700000000,14,62,0,158721,full,0,0,1,0,0,2186,4
3671,36.710000000,14,62,0,158721,full,0,12,12,0,0,2764,12
3672,36.720000000,14,62,0,158721,full,0,5,0,2,6,2139,5
3673,36.730000000,14,62,0,158721,full,0,2,2,6,0,2785,0
3674,36.740000000,14,62,0,158721,full,0,5,0,1,4,2197,1
3675,36.750000000,14,62,0,158721,full,0,8,4,3,4,2742,8
3676,36.760000000,14,62,0,158721,full,0,4,14,0,0,2196,4
3677,36.770000000,14,62,0,158721,full,0,5,4,2,8,2727,14
3678,36.780000000,14,62,0,158721,full,0,0,2,1,0,2195,0
3679,36.790000000,14,62,0,158721,full,0,0,0,1,9,2701,5
3680,36.800000000,14,62,0,158721,full,0,2,3,1,0,2229,7
3681,36.810000000,14,62,0,158721,full,0,3,3,3,0,2706,3
3682,36.820000000,14,62,0,158721,full,0,0,0,3,8,2233,12
3683,36.830000000,14,62,0,158721,full,0,0,0,0,4,2507,2
3684,36.840000000,14,62,0,158721,full,0,0,0,13,7,2196,2
3685,36.850000000,14,62,0,158721,full,0,3,2,2,1,2663,8
3686,36.860000000,14,62,0,158721,full,0,3,0,0,0,2207,4
3687,36.870000000,14,62,0,158721,full,0,8,2,0,6,2635,8
3688,36.880000000,14,62,0,158721,full,0,0,0,2,3,2255,0
3689,36.890000000,14,62,0,158721,full,0,12,0,2,22,2611,9
3690,36.900000000,14,62,0,158721,full,0,0,8,0,0,2288,2
3691,36.910000000,14,62,0,158721,full,0,8,13,0,0,2571,10
3692,36.920000000,14,62,0,158721,full,0,2,0,0,4,2290,9
3693,36.930000000,14,62,0,158721,full,0,0,3,2,0,2613,0
3694,36.940000000,14,62,0,158721,full,0,4,1,0,3,2236,0
3695,36.950000000,14,62,0,158721,full,0,1,0,3,0,2665,1
3696,36.960000000,14,62,0,158721,full,0,0,3,0,0,2135,3
3697,36.970000000,14,62,0,158721,full,0,2,0,0,0,2695,0
3698,36.980000000,14,62,0,158721,full,0,0,0,0,0,2123,16
3699,36.990000000,14,62,0,158721,full,0,0,0,4,4,2743,8
3700,37.000000000,14,62,0,158721,full,0,0,0,1,5,2134,12
3701,37.010000000,14,62,0,158721,full,0,9,2,0,5,2709,8
3702,37.020000000,14,62,0,158721,full,0,17,1,0,7,2189,0
3703,37.030000000,14,62,0,158721,full,0,7,0,4,10,2617,0
3704,37.040000000,14,62,0,158721,full,0,18,0,0,2,2256,4
3705,37.050000000,14,62,0,158721,full,0,1,5,2,6,2538,8
3706,37.060000000,14,62,0,158721,full,0,1,2,1,0,2381,1
3707,37.070000000,14,62,0,158721,full,0,0,0,0,6,2459,2
3708,37.080000000,14,62,0,158721,full,0,3,1,5,0,2381,0
3709,37.090000000,14,62,0,158721,full,0,8,0,0,2,2471,2
3710,37.100000000,14,62,0,158721,full,0,6,0,0,0,2396,10
3711,37.110000000,14,62,0,158721,full,0,2,8,6,2,2447,6
3712,37.120000000,14,62,0,158721,full,0,9,0,0,2,2383,12
3713,37.130000000,14,62,0,158721,full,0,0,3,5,5,2463,0
3714,37.140000000,14,62,0,158721,full,0,10,0,5,5,2427,9
3715,37.150000000,14,62,0,158721,full,0,6,5,5,1,2432,11
3716,37.160000000,14,62,0,158721,full,0,5,11,0,0,2416,8
3717,37.170000000,14,62,0,158721,full,0,2,0,3,2,2427,21
3718,37.180000000,14,62,0,158721,full,0,8,2,1,0,2428,0
3719,37.190000000,14,62,0,158721,full,0,0,1,0,2,2409,0
3720,37.200000000,14,62,0,158721,full,0,0,0,1,0,2440,2
3721,37.210000000,14,62,0,158721,full,0,0,13,2,1,2433,5
3722,37.220000000,14,62,0,158721,full,0,4,0,3,0,2565,3
3723,37.230000000,14,62,0,158721,full,0,0,3,0,9,2339,14
3724,37.240000000,14,62,0,158721,full,0,3,1,0,1,2487,0
3725,37.250000000,14,62,0,158721,full,0,3,0,0,6,2339,17
3726,37.260000000,14,62,0,158721,full,0,1,16,4,0,2494,8
3727,37.270000000,14,62,0,158721,full,0,0,0,0,5,2347,13
3728,37.280000000,14,62,0,158721,full,0,0,3,4,7,2527,1
3729,37.290000000,14,62,0,158721,full,0,13,0,0,6,2368,4
3730,37.300000000,14,62,0,158721,full,0,10,10,0,0,2491,8
3731,37.310000000,14,62,0,158721,full,0,6,2,2,2,2379,4
3732,37.320000000,14,62,0,158721,full,0,1,0,0,2,2489,8
3733,37.330000000,14,62,0,158721,full,0,0,3,0,13,2383,0
3734,37.340000000,14,62,0,158721,full,0,5,0,5,7,2497,7
3735,37.350000000,14,62,0,158721,full,0,6,13,0,3,2390,8
3736,37.360000000,14,62,0,158721,full,0,4,4,0,0,2498,13
3737,37.370000000,14,62,0,158721,full,0,4,0,4,6,2359,13
3738,37.380000000,14,62,0,158721,full,0,0,1,7,1,2561,2
3739,37.390000000,14,62,0,158721,full,0,13,0,1,2,2303,0
3740,37.400000000,14,62,0,158721,full,0,5,0,0,0,2578,9
3741,37.410000000,14,62,0,158721,full,0,0,5,0,4,2247,3
3742,37.420000000,14,62,0,158721,full,0,0,0,0,6,2635,16
3743,37.430000000,14,62,0,158721,full,0,0,0,2,0,2178,0
3744,37.440000000,14,62,0,158721,full,0,9,1,1,1,2851,0
3745,37.450000000,14,62,0,158721,full,0,0,0,1,0,2089,0
3746,37.460000000,14,62,0,158721,full,0,3,4,0,4,2865,5
3747,37.470000000,14,62,0,158721,full,0,0,0,0,5,2108,0
3748,37.480000000,14,62,0,158721,full,0,8,0,6,8,2827,12
3749,37.490000000,14,62,0,158721,full,0,0,3,0,0,2139,7
3750,37.500000000,14,62,0,158721,full,0,0,1,0,9,2795,16
3751,37.510000000,14,62,0,158721,full,0,0,16,0,0,2171,6
3752,37.520000000,14,62,0,158721,full,0,3,1,0,5,2767,1
3753,37.530000000,14,62,0,158721,full,0,0,0,1,0,2207,0
3754,37.540000000,14,62,0,158721,full,0,6,0,1,11,2731,14
3755,37.550000000,14,62,0,158721,full,0,0,0,1,4,2247,8
3756,37.560000000,14,62,0,158721,full,0,3,2,9,2,2756,2
3757,37.570000000,14,62,0,158721,full,0,0,0,0,9,2151,0
3758,37.580000000,14,62,0,158721,full,0,1,0,3,0,2760,4
3759,37.590000000,14,62,0,158721,full,0,0,7,1,0,2177,6
3760,37.600000000,14,62,0,158721,full,0,7,16,6,2,2797,5
3761,37.610000000,14,62,0,158721,full,0,2,5,2,0,2151,7
3762,37.620000000,14,62,0,158721,full,0,1,0,3,5,2783,18
3763,37.630000000,14,62,0,158721,full,0,0,3,0,4,2197,1
3764,37.640000000,14,62,0,158721,full,0,6,0,2,3,2723,13
3765,37.650000000,14,62,0,158721,full,0,3,12,1,1,2215,7
3766,37.660000000,14,62,0,158721,full,0,10,3,2,0,2736,5
3767,37.670000000,14,62,0,158721,full,0,0,0,0,5,2106,2
3768,37.680000000,14,62,0,158721,full,0,4,2,2,0,2789,0
3769,37.690000000,14,62,0,158721,full,0,0,0,0,0,2124,2
3770,37.700000000,14,62,0,158721,full,0,6,1,6,14,2771,0
3771,37.710000000,14,62,0,158721,full,0,0,3,7,0,2287,2
3772,37.720000000,14,62,0,158721,full,0,0,1,1,4,2765,0
3773,37.730000000,14,62,0,158721,full,0,0,0,0,5,2162,0
3774,37.740000000,14,62,0,158721,full,0,0,0,5,10,2771,10
3775,37.750000000,14,62,0,158721,full,0,6,0,0,6,2091,9
3776,37.760000000,14,62,0,158721,full,0,2,6,0,2,2796,10
3777,37.770000000,14,62,0,158721,full,0,0,0,0,2,2043,16
3778,37.780000000,14,62,0,158721,full,0,3,4,2,0,2836,8
3779,37.790000000,14,62,0,158721,full,0,7,0,0,6,2087,2
3780,37.800000000,14,62,0,158721,full,0,8,4,4,7,2847,8
3781,37.810000000,14,62,0,158721,full,0,0,3,3,0,2072,0
3782,37.820000000,14,62,0,158721,full,0,0,2,2,0,2803,16
3783,37.830000000,14,62,0,158721,full,0,0,1,2,0,2049,11
3784,37.840000000,14,62,0,158721,full,0,11,0,3,6,2775,12
3785,37.850000000,14,62,0,158721,full,0,0,0,0,2,2115,8
3786,37.860000000,14,62,0,158721,full,0,8,6,0,2,2640,8
3787,37.870000000,14,62,0,158721,full,0,1,0,0,0,2154,15
3788,37.880000000,14,62,0,158721,full,0,3,2,2,5,2668,5
3789,37.890000000,14,62,0,158721,full,0,9,0,0,0,2185,12
3790,37.900000000,14,62,0,158721,full,0,22,4,0,0,2654,12
3791,37.910000000,14,62,0,158721,full,0,2,8,0,0,2193,6
3792,37.920000000,14,62,0,158721,full,0,6,0,0,9,2643,9
3793,37.930000000,14,62,0,158721,full,0,0,0,0,2,2219,0
3794,37.940000000,14,62,0,158721,full,0,6,3,1,2,2646,7
3795,37.950000000,14,62,0,158721,full,0,0,0,1,6,2223,0
3796,37.960000000,14,62,0,158721,full,0,0,2,6,0,2605,5
3797,37.970000000,14,62,0,158721,full,0,0,0,1,8,2260,0
3798,37.980000000,14,62,0,158721,full,0,6,0,1,7,2571,16
3799,37.990000000,14,62,0,158721,full,0,1,0,0,4,2287,15
3800,38.000000000,14,62,0,158721,full,0,0,0,0,8,2527,0
3801,38.010000000,14,62,0,158721,full,0,0,0,1,0,2308,5
3802,38.020000000,14,62,0,158721,full,0,14,0,3,7,2515,17
3803,38.030000000,14,62,0,158721,full,0,0,0,3,4,2311,0
3804,38.040000000,14,62,0,158721,full,0,0,0,0,8,2523,1
3805,38.050000000,14,62,0,158721,full,0,4,11,0,0,2270,5
3806,38.060000000,14,62,0,158721,full,0,3,1,2,1,2564,0
3807,38.070000000,14,62,0,158721,full,0,0,0,0,2,2259,14
3808,38.080000000,14,62,0,158721,full,0,0,0,3,4,2563,0
3809,38.090000000,14,62,0,158721,full,0,6,0,0,0,2232,2
3810,38.100000000,14,62,0,158721,full,0,8,0,4,2,2644,8
3811,38.110000000,14,62,0,158721,full,0,0,5,2,0,2240,7
3812,38.120000000,14,62,0,158721,full,0,3,0,2,6,2579,5
3813,38.130000000,14,62,0,158721,full,0,0,2,0,0,2281,0
3814,38.140000000,14,62,0,158721,full,0,16,0,0,3,2539,6
3815,38.150000000,14,62,0,158721,full,0,1,0,0,0,2324,5
3816,38.160000000,14,62,0,158721,full,0,5,13,0,1,2502,9
3817,38.170000000,14,62,0,158721,full,0,0,0,2,12,2355,5
3818,38.180000000,14,62,0,158721,full,0,4,0,6,2,2845,2
3819,38.190000000,14,62,0,158721,full,0,2,0,2,2,2359,3
3820,38.200000000,14,62,0,158721,full,0,0,0,3,2,2471,10
3821,38.210000000,14,62,0,158721,full,0,0,4,0,3,2375,3
3822,38.220000000,14,62,0,158721,full,0,0,0,3,0,2469,2
3823,38.230000000,14,62,0,158721,full,0,1,0,2,0,2379,16
3824,38.240000000,14,62,0,158721,full,0,4,0,1,5,2455,0
3825,38.250000000,14,62,0,158721,full,0,0,1,0,4,2393,14
3826,38.260000000,14,62,0,158721,full,0,12,13,3,1,2467,8
3827,38.270000000,14,62,0,158721,full,0,0,0,0,2,2375,13
3828,38.280000000,14,62,0,158721,full,0,0,0,0,0,2423,0
3829,38.290000000,14,62,0,158721,full,0,1,0,2,9,2464,0
3830,38.300000000,14,62,0,158721,full,0,8,2,0,1,2425,7
3831,38.310000000,14,62,0,158721,full,0,0,0,11,1,2443,0
3832,38.320000000,14,62,0,158721,full,0,0,0,1,10,2441,12
3833,38.330000000,14,62,0,158721,full,0,2,0,0,0,2493,0
3834,38.340000000,14,62,0,158721,full,0,1,0,0,3,2333,1
3835,38.350000000,14,62,0,158721,full,0,9,5,2,0,2566,7
3836,38.360000000,14,62,0,158721,full,0,5,12,0,0,2286,11
3837,38.370000000,14,62,0,158721,full,0,1,0,3,4,2547,18
3838,38.380000000,14,62,0,158721,full,0,0,0,1,1,2273,0
3839,38.390000000,14,62,0,158721,full,0,9,0,0,3,2439,12
3840,38.400000000,15,63,0,161281,half,0,5,0,0,0,2344,3
3841,38.410000000,15,63,0,161281,half,0,0,0,3,4,2430,5
3842,38.420000000,15,63,0,161281,half,0,0,0,0,7,2339,4
3843,38.430000000,15,63,0,161281,half,0,3,2,2,9,2566,0
3844,38.440000000,15,63,0,161281,half,0,1,0,3,4,2269,2
3845,38.450000000,15,63,0,161281,half,0,0,1,0,4,2543,0
3846,38.460000000,15,63,0,161281,half,0,0,2,6,3,2251,6
3847,38.470000000,15,63,0,161281,half,0,2,2,2,0,2532,1
3848,38.480000000,15,63,0,161281,half,0,2,1,0,5,2162,6
3849,38.490000000,15,63,0,161281,half,0,0,0,0,4,2539,16
3850,38.500000000,15,63,0,161281,half,0,0,0,3,6,2089,11
3851,38.510000000,15,63,0,161281,half,0,5,13,1,3,2557,8
3852,38.520000000,15,63,0,161281,half,0,3,0,0,3,2032,14
3853,38.530000000,15,63,0,161281,half,0,1,1,4,0,2573,1
3854,38.540000000,15,63,0,161281,half,0,0,0,0,7,2089,0
3855,38.550000000,15,63,0,161281,half,0,2,7,0,4,2387,7
3856,38.560000000,15,63,0,161281,half,0,1,4,3,0,2338,4
3857,38.570000000,15,63,0,161281,half,0,3,1,2,7,2351,15
3858,38.580000000,15,63,0,161281,half,0,0,0,3,0,2333,1
3859,38.590000000,15,63,0,161281,half,0,2,0,3,4,2352,5
3860,38.600000000,15,63,0,161281,half,0,11,10,0,1,2340,3
3861,38.610000000,15,63,0,161281,half,0,5,8,0,4,2348,8
3862,38.620000000,15,63,0,161281,half,0,0,2,0,6,2347,15
3863,38.630000000,15,63,0,161281,half,0,0,2,0,2,2352,10
3864,38.640000000,15,63,0,161281,half,0,8,0,1,6,2355,6
3865,38.650000000,15,63,0,161281,half,0,1,0,2,4,2352,7
3866,38.660000000,15,63,0,161281,half,0,3,0,0,2,2340,4
3867,38.670000000,15,63,0,161281,half,0,1,0,3,7,2370,16
3868,38.680000000,15,63,0,161281,half,0,0,3,4,8,2329,0
3869,38.690000000,15,63,0,161281,half,0,2,2,1,4,2357,0
3870,38.700000000,15,63,0,161281,half,0,2,1,0,12,2347,0
3871,38.710000000,15,63,0,161281,half,0,5,1,0,2,2367,6
3872,38.720000000,15,63,0,161281,half,0,0,2,4,6,2362,2
3873,38.730000000,15,63,0,161281,half,0,0,1,0,6,2385,0
3874,38.740000000,15,63,0,161281,half,0,0,1,0,6,2379,9
3875,38.750000000,15,63,0,161281,half,0,2,0,1,2,2383,0
3876,38.760000000,15,63,0,161281,half,0,6,3,0,0,2365,8
3877,38.770000000,15,63,0,161281,half,0,4,1,0,4,2368,16
3878,38.780000000,15,63,0,161281,half,0,4,0,2,9,2373,3
3879,38.790000000,15,63,0,161281,half,0,9,0,1,5,2385,6
3880,38.800000000,15,63,0,161281,half,0,4,14,0,0,2370,5
3881,38.810000000,15,63,0,161281,half,0,0,2,3,1,2387,2
3882,38.820000000,15,63,0,161281,half,0,2,1,0,4,2383,14
3883,38.830000000,15,63,0,161281,half,0,0,2,3,2,2367,8
3884,38.840000000,15,63,0,161281,half,0,12,0,2,8,2375,6
3885,38.850000000,15,63,0,161281,half,0,7,0,1,8,2377,9
3886,38.860000000,15,63,0,161281,half,0,5,8,0,0,2371,5
3887,38.870000000,15,63,0,161281,half,0,0,0,0,5,2383,12
3888,38.880000000,15,63,0,161281,half,0,0,1,2,12,2364,0
3889,38.890000000,15,63,0,161281,half,0,12,0,2,5,2377,10
3890,38.900000000,15,63,0,161281,half,0,6,0,0,3,2356,9
3891,38.910000000,15,63,0,161281,half,0,6,0,2,3,2367,8
3892,38.920000000,15,63,0,161281,half,0,0,0,4084,8,2427,17
3893,38.930000000,15,63,0,161281,half,0,0,1,2,11,2363,0
3894,38.940000000,15,63,0,161281,half,0,0,1,0,0,2346,12
3895,38.950000000,15,63,0,161281,half,0,0,0,4,8,2372,5
3896,38.960000000,15,63,0,161281,half,0,0,4,2,2,2399,4
3897,38.970000000,15,63,0,161281,half,0,0,0,9,14,2376,2
3898,38.980000000,15,63,0,161281,half,0,0,0,1,5,2371,9
3899,38.990000000,15,63,0,161281,half,0,4,0,1,4,2363,8
3900,39.000000000,15,63,0,161281,half,0,0,0,1,6,2369,11
3901,39.010000000,15,63,0,161281,half,0,8,3,2,3,2373,6
3902,39.020000000,15,63,0,161281,half,0,0,2,1,5,2347,9
3903,39.030000000,15,63,0,161281,half,0,0,2,1,0,2378,2
3904,39.040000000,15,63,0,161281,half,0,0,0,1,5,2361,8
3905,39.050000000,15,63,0,161281,half,0,4,12,0,0,2363,5
3906,39.060000000,15,63,0,161281,half,0,5,4,2,0,2352,4
3907,39.070000000,15,63,0,161281,half,0,1,0,0,5,2367,4
3908,39.080000000,15,63,0,161281,half,0,0,0,6,1,2359,0
3909,39.090000000,15,63,0,161281,half,0,5,0,1,4,2371,5
3910,39.100000000,15,63,0,161281,half,0,4,2,0,1,2357,6
3911,39.110000000,15,63,0,161281,half,0,2,1,0,2,2365,5
3912,39.120000000,15,63,0,161281,half,0,4,0,0,12,2355,0
3913,39.130000000,15,63,0,161281,half,0,0,2,3,8,2366,0
3914,39.140000000,15,63,0,161281,half,0,6,0,2,5,2359,13
3915,39.150000000,15,63,0,161281,half,0,4,0,3,3,2375,8
3916,39.160000000,15,63,0,161281,half,0,6,0,2,2,2348,8
3917,39.170000000,15,63,0,161281,half,0,1,0,1,2,2371,14
3918,39.180000000,15,63,0,161281,half,0,0,3,3,1,2340,0
3919,39.190000000,15,63,0,161281,half,0,0,2,0,2,2391,2
3920,39.200000000,15,63,0,161281,half,0,3,2,0,2,2347,2
3921,39.210000000,15,63,0,161281,half,0,4,15,2,2,2379,9
3922,39.220000000,15,63,0,161281,half,0,3,1,0,4,2347,12
3923,39.230000000,15,63,0,161281,half,0,0,2,2,11,2379,0
3924,39.240000000,15,63,0,161281,half,0,8,0,1,4,2361,5
3925,39.250000000,15,63,0,161281,half,0,6,14,0,3,2364,7
3926,39.260000000,15,63,0,161281,half,0,4,14,0,1,2347,6
3927,39.270000000,15,63,0,161281,half,0,3,0,0,6,2371,0
3928,39.280000000,15,63,0,161281,half,0,0,3,0,2,2365,1
3929,39.290000000,15,63,0,161281,half,0,2,0,4,4,2371,3
3930,39.300000000,15,63,0,161281,half,0,4,11,2,4,2366,6
3931,39.310000000,15,63,0,161281,half,0,0,2,2,1,2380,4
3932,39.320000000,15,63,0,161281,half,0,0,1,0,6,2363,12
